St,Spy,Spx,Sny,Snx,Et,Epy,Epx,Eny,Enx,Supply Vent Facing Direction,Exhaust Vent Facing Direction,Supply Vent Flow Speed,Exhaust Vent Flow Speed,x Distance Between Vents,y Distance Between Vents,Vertical Distance Between Vents,Wind Speed,Fire Size,Wind Angle,Vis,EC,Recirculation
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.1,-2.6,6.5,5,-4,-1.6,6.6,334.3,30,0.000462283,0
1,0,0,0,0,1,0,0,0,0,Top,Top,7.4,-9.6,9.5,14.5,-7.5,-2.5,14.5,252.8,24.77799787,0.102944463,1
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.1,-2.9,8.5,9.5,8,-2.3,15.8,84.2,30,2.28788E-17,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.5,-3.7,11.5,12.5,1.5,-1.5,3.3,242.5,30,0.00063098,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,11.6,-3.5,9.5,5.5,8,-1.3,4.1,102.7,30,0.002427948,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.3,-2.7,10.5,9,-10,-1.1,13.2,261.4,30,0.000341466,0
1,0,0,0,0,0,0,1,0,0,Top,Px,8.6,-2.6,10,12,-10.5,-2.8,6.1,336.2,30,3.09716E-09,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.5,-3,8,8.5,0.5,-2.2,4.4,319.2,15.2995486,0.303846132,1
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.1,-3.3,13.5,11.5,-4.5,-3.3,10.4,359.8,30,0.000102073,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.8,-2.4,14,12,-10.5,-1.5,12.4,233.1,30,0.001002269,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.3,-10.3,9.5,13.5,8,-1.5,2.2,244.4,30,0.02470403,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.7,-2.9,14.5,11.5,0,-1.7,4.7,340.8,30,4.97211E-09,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.6,-3.7,6,12.5,-1,-1.1,4.6,265.4,30,0.034731234,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.6,-11.2,11.5,12,-8,-3,5,241.6,30,0.02606189,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.2,-2.7,6,5,1,-2.3,6.9,24.4,30,5.00522E-06,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.6,-3,9.5,9,-1,-1.6,9.1,42,30,7.71843E-13,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.6,-2.1,13.5,11.5,-4.5,-2.1,7.8,226.8,23.20683265,0.131858688,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.1,-2.4,13,10.5,-9.5,-2.1,10.7,328.4,30,0.001707067,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.1,-2.6,8.5,11.5,-9.5,-2.2,10.8,210.2,17.71694423,0.173984928,1
1,0,0,0,0,0,1,0,0,0,Top,Py,7.5,-3.9,12,9.5,-2.5,-2.9,9.1,204.9,30,0.000862578,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.3,-11.9,9,11,-4.5,-3.1,11.7,41.4,30,0.000266439,0
0,1,0,0,0,0,1,0,0,0,Py,Py,4,-3.8,6,5.5,-4,-1.2,5.2,291.7,30,0.000152435,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,7.1,-3.3,14,12,-5,-1.6,15.3,122,30,2.60351E-11,0
1,0,0,0,0,1,0,0,0,0,Top,Top,8.9,-9.3,11.5,12.5,0.5,-2.5,12.6,180.8,30,1.89616E-06,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.4,-2.7,10,12,2,-2,13.2,247.4,30,0.001256723,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.6,-3.5,13,12.5,6.5,-2.1,8.5,211.2,30,0.001511824,0
1,0,0,0,0,0,0,1,0,0,Top,Px,11.1,-2.7,7.5,11,-2.5,-2.4,6.6,138.6,30,1.96697E-07,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,4,-2.1,9,6,3.5,-3.3,7.2,236.3,30,0.020782922,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.2,-2.1,6,11.5,7.5,-2.4,2.8,17.8,30,5.24508E-24,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,10,-3,10,5.5,4.5,-1.1,11.4,171.7,30,0.004375849,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.7,-4,6,13,-5,-3.1,1.4,85.8,30,0.003814858,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.9,-2.8,11,7,-2.5,-2.2,7.5,258.9,30,1.04164E-08,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.2,-10.7,9,11.5,8.5,-1.9,13,114,30,9.95115E-16,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.4,-7.3,7.5,5.5,9.5,-1.5,12.5,341.7,30,1.42548E-06,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.7,-3,8.5,10,-5.5,-1.6,8.3,254.1,24.69030103,0.108715077,1
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.6,-2.8,6.5,8,6,-2.9,1.2,26.3,30,6.98299E-13,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.1,-3.8,9.5,7.5,-1.5,-1.9,12.4,341.1,30,0.029165904,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.2,-3.6,8,6,-0.5,-3.4,6.3,107.8,30,4.26476E-12,0
1,0,0,0,0,0,0,1,0,0,Top,Px,9.6,-3.9,8.5,12,-8.5,-2.1,2,321.7,30,9.2242E-10,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.5,-3.1,13.5,12.5,3.5,-2.4,8.4,235.8,30,0.021907356,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.8,-9.5,6,10,-5.5,-2.1,15.9,149.8,30,8.64656E-10,0
1,0,0,0,0,1,0,0,0,0,Top,Top,8.6,-9.1,9.5,7,-8,-1.4,2.4,167,30,2.38035E-11,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.1,-2.6,13,10.5,4.5,-2,3.4,101.2,30,8.97235E-21,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,8.2,-3.4,9.5,13.5,-9,-2.9,15.2,9.8,30,2.82069E-05,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3,-3.3,15,12.5,9.5,-2.3,15.8,115.7,30,6.52721E-15,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.7,-3.4,14,8.5,-5,-1.3,4,111,30,7.01453E-16,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.9,-9.3,6.5,12,7.5,-2.2,11.4,262.9,30,8.44412E-06,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.4,-11,6.5,11,-3.5,-3,4,249.6,30,0.024948183,0
1,0,0,0,0,1,0,0,0,0,Top,Top,11.3,-9.9,11,6,4.5,-2.8,7.1,176,30,3.10814E-21,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.4,-3.9,14,5,-1,-1.6,13,209.1,30,0.022751765,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.1,-3.4,12,10.5,-9.5,-2.4,12.8,232.8,30,0.000293372,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.4,-2,7.5,14,8.5,-2.9,14.6,130.9,30,5.14689E-17,0
0,0,1,0,0,1,0,0,0,0,Px,Top,4,-7.7,12,10,-2,-3.3,12.3,357.4,30,1.49503E-10,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.1,-3.7,11.5,5,6,-3.3,10.8,185.5,30,8.54713E-05,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.7,-3.2,7.5,7,-8.5,-2.6,5.6,45,30,2.99367E-07,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.6,-10.9,5,5,5,-2.9,14.2,117.6,30,2.14753E-05,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.7,-2.9,14.5,8,-3.5,-1.5,10.1,274.3,30,1.88137E-23,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.9,-3,15,13,2,-1.5,8.4,94.3,30,2.76664E-11,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.6,-3.6,6.5,12,-8.5,-3.3,15.1,216.6,30,4.19525E-08,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.3,-2.8,15,13,-9.5,-2.3,16,70.7,30,4.91277E-17,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.2,-2.4,11.5,12.5,-8,-2.3,10,280.8,30,7.69246E-18,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.4,-3.8,13.5,7,-8,-1.7,1.1,41.1,30,5.85042E-05,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.3,-8.4,14.5,11,7.5,-1.1,10.9,229.2,30,0.000219824,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.2,-2.8,14.5,6.5,9,-1.8,10.4,293.1,30,2.40554E-09,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.7,-3.6,9,8.5,5,-2.5,1.4,186.1,30,0.000620257,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.9,-2.5,11.5,14.5,-6.5,-2.2,9.4,351.4,30,5.93131E-14,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,7.8,-2.4,13,13.5,-10.5,-3.1,7.3,341.9,30,9.25721E-14,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.9,-2.7,10.5,14.5,-2,-2.1,12.2,359.2,30,9.29524E-15,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.5,-3.1,8,12,7,-2.8,13.7,114.1,30,1.27192E-09,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.9,-2.6,13.5,14.5,-7.5,-2.5,12.6,46,30,6.55913E-05,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.6,-3.4,14,14.5,-3,-2.2,14.9,343.7,30,2.3961E-12,0
1,0,0,0,0,0,0,1,0,0,Top,Px,9.8,-3.1,13,14.5,1,-1.9,14.9,114.4,30,2.06824E-16,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2,-3.2,11,12.5,-4.5,-1.1,1.1,141.4,30,1.8553E-20,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.2,-9.8,15,9.5,7.5,-3.3,7.8,185.7,30,3.59912E-06,0
1,0,0,0,0,0,1,0,0,0,Top,Py,10.9,-2.2,13.5,12,-6.5,-3.4,6.1,21.6,30,1.50186E-11,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3,-3.5,15,10.5,6,-2.3,3,226.4,30,0.022233948,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.5,-2.4,9,5.5,5.5,-1.8,8.5,338.5,30,0.00733776,0
1,0,0,0,0,0,1,0,0,0,Top,Py,9.3,-2.7,8,6.5,-6,-1.6,8.1,245.2,17.78442259,0.216868108,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.1,-2.8,11,13,-7.5,-1.9,14.2,245.2,9.166850072,0.363123733,1
1,0,0,0,0,1,0,0,0,0,Top,Top,11.1,-9.6,10.5,13.5,-4,-1.7,12.9,144.2,30,2.07752E-17,0
0,0,1,0,0,0,1,0,0,0,Px,Py,3.2,-2.4,14,13,2.5,-2.2,15.6,259.7,30,9.51231E-06,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.2,-2.5,15,6.5,-10,-2.5,4.2,295.2,30,3.96325E-10,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.8,-2.2,13.5,6,6.5,-2.7,14.2,319.1,30,5.72195E-11,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.8,-9.7,13,10,-3.5,-2.2,12,29.8,30,7.10974E-06,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,11.2,-2.2,9.5,12,7,-1.5,1.6,249.4,27.64270629,0.065660345,1
0,0,1,0,0,0,0,1,0,0,Px,Px,2.8,-3.5,12,13,2.5,-2.1,12.5,241.7,30,0.001454004,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.4,-2.4,14,11,2,-1.6,2.5,191.9,30,0.00372997,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,9.9,-2.6,6,7,-5.5,-2.8,5,88.4,22.67824051,0.164719314,1
0,1,0,0,0,1,0,0,0,0,Py,Top,2.8,-11.7,7.5,12.5,-4,-3.1,11.2,358.9,30,7.02075E-08,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.4,-12,7.5,6.5,4.5,-1.3,11.3,289.8,30,6.7973E-06,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.2,-2.5,13,8.5,-7,-1.6,8.3,53.7,30,1.1656E-12,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.9,-2.4,14.5,11,6.5,-2.3,8,149.6,30,2.74002E-25,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.2,-10.1,9.5,9,-1.5,-3,10.2,243.4,30,0.005677539,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.4,-3.2,14,13.5,8.5,-1.2,12.7,144,30,6.81837E-33,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.6,-7.9,13.5,7,-9.5,-1.2,10.2,170,30,2.97493E-18,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.8,-4,13.5,7,8.5,-3.2,2.4,248.3,30,0.000204532,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2,-3.1,6,14.5,-4.5,-3.5,7.5,8.4,30,7.43199E-10,0
1,0,0,0,0,1,0,0,0,0,Top,Top,7.3,-9.7,14,11,5.5,-1.7,13.7,230.7,30,0.000462158,0
1,0,0,0,0,1,0,0,0,0,Top,Top,10.1,-9.4,11,6,10,-1.1,8.7,19.4,30,1.03823E-16,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.5,-3.1,14.5,6.5,-8,-2.6,1.3,337.6,30,1.36432E-05,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.2,-2,12,7,5.5,-1.6,5.2,225,30,0.011930602,0
1,0,0,0,0,0,0,1,0,0,Top,Px,10.9,-2.9,5,14,-4,-2.6,5.5,270,30,0.001042043,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,11.4,-2.6,10,7.5,1.5,-2.5,5.9,37.2,30,1.9241E-06,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.9,-3.1,10.5,13.5,4.5,-2.9,12.9,214.4,30,0.001482495,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.6,-2.3,11,10,-5,-3.4,10.4,50.9,30,3.30356E-07,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,9.7,-3.1,7.5,6.5,3.5,-1.2,12.9,122,20.40313444,0.197208638,1
0,0,1,0,0,0,1,0,0,0,Px,Py,3.7,-2.7,14.5,8.5,6,-1.3,10.2,49.6,30,1.77964E-25,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.5,-3.6,7.5,10.5,-1.5,-2.2,3.1,256.6,20.39454123,0.171476911,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.6,-3.6,13,10,3.5,-2.2,6.1,231.3,30,0.018252072,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.3,-2.9,7.5,6.5,-9.5,-1.6,13.7,336.1,18.19093247,0.181336333,1
0,0,1,0,0,0,1,0,0,0,Px,Py,2.2,-3.8,10,14.5,7.5,-1.5,15.1,99.6,30,2.83377E-05,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,10,-2.4,8.5,11,1,-2.5,7.7,252.3,8.924426126,0.632508454,1
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.5,-3.3,6,10.5,-4.5,-2.4,5.7,246.7,30,0.016632664,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.7,-3.1,7,10.5,-1,-2.5,15.5,215.7,29.94533476,0.014653768,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.9,-10.9,12.5,10,4,-2.3,7.8,78,30,2.095E-23,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,11.7,-2.2,10,11,-8.5,-2,6.2,245.6,14.23237299,0.325762645,1
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.4,-2.9,9,8,0,-2.4,15,163.9,30,4.79092E-14,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.8,-2,9.5,7.5,-1,-1.4,11.5,239,30,0.000311591,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.3,-3.7,14.5,9,-2,-1.4,1.2,223.5,30,0.01318387,0
1,0,0,0,0,0,0,1,0,0,Top,Px,9,-2.8,14.5,11.5,2.5,-2.6,6.7,230.4,30,0.005181986,0
1,0,0,0,0,0,0,1,0,0,Top,Px,9.4,-3.9,11,14,-7.5,-3.5,6.3,246.8,30,1.04053E-05,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.7,-2.9,14.5,7.5,0.5,-1.2,1.6,93.5,29.99893908,0.02973669,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.1,-2.5,6,9.5,-7,-2,1.3,24.9,30,6.95379E-05,0
1,0,0,0,0,0,0,1,0,0,Top,Px,10.6,-3.8,10.5,11,3,-1.5,7,243.4,30,0.001720844,0
0,0,1,0,0,1,0,0,0,0,Px,Top,2.2,-10.6,6,12,1.5,-2.5,9.2,269.6,30,2.24094E-05,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,11.9,-3.3,8.5,9,4,-1.2,16,248.7,29.98464614,0.028435421,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,10.2,-2.4,7.5,6.5,8,-3.3,15.9,46.4,30,9.30888E-12,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.1,-2.4,12.5,6,5.5,-1.6,8.3,340.3,30,1.87654E-06,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.4,-10.6,14.5,13.5,-3,-1.4,10.8,26.3,30,1.99724E-07,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3,-3.9,5.5,7.5,-5,-3.1,13.8,330.1,30,0.000133173,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.7,-2.2,12,9,9.5,-2,12.3,275.6,30,1.48124E-25,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.1,-3.4,8,10,5,-2.4,2.2,10.8,30,1.99745E-23,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.8,-2.3,7,11.5,9.5,-2.6,8.1,334.6,30,7.75166E-08,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.9,-3.8,10.5,6,-6.5,-2.4,13.8,237.4,30,6.05469E-07,0
1,0,0,0,0,0,0,1,0,0,Top,Px,7.8,-2.5,7.5,9.5,5,-3.4,6.7,357.6,30,0.000258362,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.9,-3.5,12.5,11.5,6,-3,10.2,256.4,30,1.20808E-05,0
0,0,1,0,0,0,1,0,0,0,Px,Py,4,-3.5,6,13.5,-9.5,-2.4,3.2,105.9,30,0.00071892,0
1,0,0,0,0,0,1,0,0,0,Top,Py,10.9,-3.9,11,9,-6,-3,11.5,57.2,30,4.71987E-06,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.3,-3.3,8,11.5,-2.5,-1.2,2.4,228.7,30,0.002259341,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.5,-2.9,13,5.5,1,-3.4,12,214.5,29.9940149,0.043664083,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,3,-2.5,11,10.5,2,-3.3,8.9,63.2,30,2.56954E-11,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.8,-11.8,6.5,10.5,9.5,-1.5,4.1,144.8,30,2.10062E-13,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,7.5,-3.9,6.5,13.5,-6.5,-3.2,3.1,98.2,15.4905274,0.231941332,1
0,1,0,0,0,1,0,0,0,0,Py,Top,2.1,-8.3,14.5,5,0.5,-3.3,8.1,249.4,30,3.6283E-11,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.7,-3.9,7.5,11.5,5,-2.5,9.5,257.7,30,0.000158119,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.9,-2.1,9,8,8.5,-2.3,14.9,112.2,30,7.37705E-11,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.3,-7.5,8.5,11,3.5,-3.4,13.5,225.7,30,0.01445587,0
1,0,0,0,0,0,1,0,0,0,Top,Py,11.6,-2.9,11,8.5,1.5,-3.1,3.3,40.4,30,6.61155E-14,0
1,0,0,0,0,0,1,0,0,0,Top,Py,10.1,-3.7,12,8.5,-7.5,-3.4,6.3,11.2,30,3.81585E-13,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,9.2,-2.9,13.5,7.5,2.5,-2.4,4.2,221.4,26.26689526,0.079161081,1
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.2,-11.7,11,7.5,-4,-2,12.1,288.4,30,9.73846E-18,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.2,-10.5,14,8.5,-4,-1.3,9.2,1.5,30,6.98481E-18,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.9,-3.1,10,6.5,1.5,-2.6,15.8,272,30,3.85511E-09,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.8,-3.5,6,6.5,-5.5,-3.3,10.5,152.3,30,0.005576005,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.7,-2.2,13,11,-10,-2,7.3,124.6,30,1.67755E-07,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.5,-2,12.5,13,-4.5,-1.4,12.8,92.6,30,0.006403381,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.9,-11.2,5,14.5,-3,-1.7,7.5,161.2,30,1.22286E-09,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.7,-11.6,7,11.5,9.5,-2.5,13.7,305.7,30,1.45044E-11,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.5,-3.1,6,13,8.5,-2.8,6.1,265.6,30,0.002726366,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.7,-9.1,13,11.5,-5.5,-1.6,10,231.6,30,0.002757691,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3,-8.1,7,13,6,-3.3,15.3,134,30,4.00531E-09,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.5,-8.4,6,14,10,-3,9,226.3,30,0.004984123,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.3,-3.8,10.5,14.5,-4.5,-2.7,14.9,249.2,27.62212483,0.086850972,1
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.4,-2.1,7,12,-9.5,-1.1,7.9,135.5,30,7.43676E-05,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,11.7,-2.9,9.5,13.5,-1.5,-3.4,13.6,203.2,30,0.00124766,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,8.6,-3.7,7,12.5,6.5,-2.6,3.2,187.2,26.3039086,0.069809262,1
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.2,-2.1,12,15,-0.5,-2.9,4.7,57.7,30,2.96485E-06,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.4,-3.2,11,8,6.5,-2.7,11.7,292,30,4.42886E-18,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.9,-2.7,8.5,8.5,-7,-1.2,8.6,258.9,6.081818809,0.518199012,1
1,0,0,0,0,1,0,0,0,0,Top,Top,10.4,-10,13,8,-3.5,-3.4,12.1,225,25.70947057,0.097463178,1
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.2,-2.8,10.5,9.5,-5,-2,5.6,239.9,30,0.000818312,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.8,-10.8,12,12.5,10.5,-1.8,11.6,240.8,30,0.000887302,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.8,-4,13,6,-7.5,-2.6,15.6,242.4,30,0.038822998,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.8,-2.8,15,8,-4.5,-1.8,15.7,153.8,30,1.75892E-15,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.2,-10.8,5,10,4,-3.3,5.7,182.5,30,3.10935E-05,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.7,-2.3,5.5,11,-6,-2.3,3.5,150.8,30,9.5424E-05,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.7,-3.6,7,11.5,7.5,-2.2,11,52.5,30,1.53115E-20,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.8,-3.3,13.5,11,-10,-1.4,3.4,294.9,30,2.20748E-16,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.1,-9.2,11,13,8,-3.4,4.1,93,30,5.04295E-10,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.8,-3.9,7.5,5.5,2,-1.5,4.2,245.6,30,0.014638992,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.7,-3.4,14,14,3,-3.5,13.6,307.2,30,4.5018E-18,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.8,-2.8,11.5,13,0,-3.4,3.2,243.4,19.06315252,0.177421268,1
1,0,0,0,0,0,0,0,1,0,Top,Ny,7.5,-3,6.5,13.5,8,-2.9,10.4,145.4,30,1.14291E-10,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.2,-2.7,7.5,11,-2,-1.8,15.1,67.5,30,2.88999E-07,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.2,-3.7,12.5,12.5,-5.5,-2.6,12.9,239,29.99293874,0.052237345,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2,-3.9,8,7,7,-2.8,9,246.8,30,0.003141359,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.9,-2.2,6.5,14.5,3.5,-1,1.4,264.1,30,0.005308684,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.4,-7.7,11.5,10.5,-8.5,-2.2,13.7,271.7,30,4.15845E-20,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,9.8,-3.1,14,9.5,10,-1.1,3.7,226.5,30,0.001475345,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.2,-3.1,13,6,9.5,-3.2,7.6,216.9,30,0.001855399,0
0,1,0,0,0,0,0,1,0,0,Py,Px,3.8,-2.7,13.5,11,1.5,-3.5,9,20,30,1.6578E-30,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.6,-3.4,12.5,5,1,-1.1,6.5,213.7,30,0.005647758,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.9,-3.3,7,10,9.5,-3.1,13.8,53.9,30,7.25207E-18,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.7,-3.7,9,10,-6.5,-2.5,4.8,27.8,30,2.36648E-07,0
1,0,0,0,0,1,0,0,0,0,Top,Top,7.2,-9.3,7.5,7.5,-0.5,-1.8,6.7,302,30,2.59804E-10,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.7,-3.7,9.5,9,0.5,-2.5,6.4,231,26.59338209,0.105582016,1
1,0,0,0,0,0,0,1,0,0,Top,Px,8.6,-3.5,6,14.5,-10.5,-3.1,10.6,49.8,30,0.000687617,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3,-2.4,13.5,9.5,-8,-2.7,15.5,84.1,30,7.37178E-12,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.2,-2.2,13,5,0.5,-2.7,3.3,96.3,30,2.07196E-13,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.2,-2.4,14,11.5,4,-1.4,12.3,244,30,0.000657892,0
